vehicle_type,Maker,date,year,month,registrations,registrations_last_year,YoY_growth_%,quarter,year_quarter,year_quarter_quarterly,registrations_last_quarter,QoQ_growth_%
2W,TRIMURTI INDUSTRIES,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2025-01-01 00:00:00,2025,1,89,58,53.45,1,2025-Q1,2025-Q1,285,17.54
2W,TUNWAL E MOTORS PVT LTD,2025-01-01 00:00:00,2025,1,0,6,100,1,2025-Q1,2025-Q1,0,
2W,TVS MOTOR COMPANY LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,0,
2W,TYST DRIVE INDIA PVT LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,0,
2W,UK MODEN (IMPORTER: ELTHOR EV PVT LTD),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,2025-01-01 00:00:00,2025,1,79,13,507.69,1,2025-Q1,2025-Q1,143,33.57
2W,VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),2025-01-01 00:00:00,2025,1,10,0,,1,2025-Q1,2025-Q1,3,1066.67
2W,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,2025-01-01 00:00:00,2025,1,503,977,48.52,1,2025-Q1,2025-Q1,2470,46.4
2W,WARIVO MOTOR INDIA PVT LTD,2025-01-01 00:00:00,2025,1,42,0,,1,2025-Q1,2025-Q1,93,18.28
2W,WHITE CARBON MOTORS PVT LTD,2025-01-01 00:00:00,2025,1,19,5,280,1,2025-Q1,2025-Q1,2,850
2W,WUXI DAYANG (IMPORTER: MOVAENERGY PRIVATE LIMITED),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI DAYANG ELECTRIC (IMPORTER: ABZO MOTORS),2025-01-01 00:00:00,2025,1,9,,,1,2025-Q1,2025-Q1,,
2W,WUXI DONGMA (IMPORTER: DYNAM PRECISION),2025-01-01 00:00:00,2025,1,0,1,100,1,2025-Q1,2025-Q1,0,
2W,WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),2025-01-01 00:00:00,2025,1,2,9,77.78,1,2025-Q1,2025-Q1,23,26.09
2W,WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),2025-01-01 00:00:00,2025,1,0,3,100,1,2025-Q1,2025-Q1,14,85.71
2W,WUXI MDKA NEW ENERGY (IMPORTER: HESTUR ENERGY),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),2025-01-01 00:00:00,2025,1,0,1,100,1,2025-Q1,2025-Q1,4,100
2W,WUXI SAIGE (IMPORTER: CITIZEN CARE),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI SAIGE (IMPORTER: DM GREEN ENERGY),2025-01-01 00:00:00,2025,1,1,1,0,1,2025-Q1,2025-Q1,10,80
2W,WUXI SAIGE (IMPORTER: KKL HITECH EV),2025-01-01 00:00:00,2025,1,2,0,,1,2025-Q1,2025-Q1,3,66.67
2W,WUXI SAIGE (IMPORTER: NGAGE IMPEX),2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,5,40
2W,WUXI SAIGE (IMPORTER: WARIVO MOTOR),2025-01-01 00:00:00,2025,1,23,270,91.48,1,2025-Q1,2025-Q1,24,54.17
2W,WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),2025-01-01 00:00:00,2025,1,0,3,100,1,2025-Q1,2025-Q1,2,100
2W,WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),2025-01-01 00:00:00,2025,1,3,25,88,1,2025-Q1,2025-Q1,12,66.67
2W,WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),2025-01-01 00:00:00,2025,1,5,3,66.67,1,2025-Q1,2025-Q1,14,7.14
2W,WUXI SHENGBAO (IMPORTER:SHEMA E-VEHICLE),2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,2,50
2W,WUXI TENGHUI (IMPORTER: CAL-ON INDUSTRIES),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI TENGHUI (IMPORTER: FEZORA INDIA),2025-01-01 00:00:00,2025,1,0,3,100,1,2025-Q1,2025-Q1,1,100
2W,WUXI TENGHUI (IMPORTER: FLYCON MOTORS),2025-01-01 00:00:00,2025,1,18,32,43.75,1,2025-Q1,2025-Q1,43,30.23
2W,WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),2025-01-01 00:00:00,2025,1,2,0,,1,2025-Q1,2025-Q1,12,75
2W,WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),2025-01-01 00:00:00,2025,1,1,26,96.15,1,2025-Q1,2025-Q1,20,80
2W,WUXI TENGHUI (IMPORTER: JAIDKA POWER),2025-01-01 00:00:00,2025,1,1,1,0,1,2025-Q1,2025-Q1,20,95
2W,WUXI TENGHUI (IMPORTER: JOZHI SERVICES),2025-01-01 00:00:00,2025,1,9,0,,1,2025-Q1,2025-Q1,74,24.32
2W,WUXI TENGHUI (IMPORTER: NXTMOBILITY ENERGY),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,3,133.33
2W,WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),2025-01-01 00:00:00,2025,1,12,25,52,1,2025-Q1,2025-Q1,62,46.77
2W,WUXI TENGHUI (IMPORTER: SUSHAMA MOTORS),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),2025-01-01 00:00:00,2025,1,0,4,100,1,2025-Q1,2025-Q1,2,100
2W,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),2025-01-01 00:00:00,2025,1,6,23,73.91,1,2025-Q1,2025-Q1,228,96.93
2W,WUXI YIZHILING (IMPORTER: BMR EV INDUSTRIES),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,WUXI YIZHILING (IMPORTER: HOMFEEL VEGH),2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,40,5
2W,XIDAA MOTO PVT LTD,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,0,
2W,YADEA TECHNOLOGY (IMPORTER: YULU BIKES),2025-01-01 00:00:00,2025,1,106,0,,1,2025-Q1,2025-Q1,11,2227.27
2W,YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),2025-01-01 00:00:00,2025,1,5,31,83.87,1,2025-Q1,2025-Q1,17,17.65
2W,YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC),2025-01-01 00:00:00,2025,1,1,2,50,1,2025-Q1,2025-Q1,0,
2W,YEZDI MOTORS LTD,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),2025-01-01 00:00:00,2025,1,6,30,80,1,2025-Q1,2025-Q1,39,38.46
2W,YOUYAKU ELECTRIC (IMPORTER: POWORO PVT LTD),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),2025-01-01 00:00:00,2025,1,2,34,94.12,1,2025-Q1,2025-Q1,18,50
2W,YOUYAKU ELECTRIC (IMPORTER: SHEMA E-VEHICLE),2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,1,100
2W,YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),2025-01-01 00:00:00,2025,1,6,0,,1,2025-Q1,2025-Q1,29,65.52
2W,YOUYAKU ELECTRIC (IMPORTER: TES ELECTRIC),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),2025-01-01 00:00:00,2025,1,0,1,100,1,2025-Q1,2025-Q1,1,100
2W,YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),2025-01-01 00:00:00,2025,1,1,39,97.44,1,2025-Q1,2025-Q1,16,37.5
2W,YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),2025-01-01 00:00:00,2025,1,3,3,0,1,2025-Q1,2025-Q1,3,166.67
2W,YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),2025-01-01 00:00:00,2025,1,0,14,100,1,2025-Q1,2025-Q1,5,40
2W,YOUYAKU ELECTRIC (IMPORTER:ONZO EV),2025-01-01 00:00:00,2025,1,1,3,66.67,1,2025-Q1,2025-Q1,7,85.71
2W,YOUYAKU ELECTRIC (IMPORTER:RIVALDO ELECTRIC),2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
2W,YOUYAKU ELECTRIC TECHNOLOGY (IMPORTER:JHEV MOTORS),2025-01-01 00:00:00,2025,1,2,,,1,2025-Q1,2025-Q1,,
2W,ZAP (HK) (IMPORTER: IZANAU ELECTRIC),2025-01-01 00:00:00,2025,1,2,8,75,1,2025-Q1,2025-Q1,11,63.64
2W,ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),2025-01-01 00:00:00,2025,1,4,1,300,1,2025-Q1,2025-Q1,0,
2W,ZELIO AUTO PVT LTD,2025-01-01 00:00:00,2025,1,7,0,,1,2025-Q1,2025-Q1,23,13.04
2W,ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),2025-01-01 00:00:00,2025,1,1,3,66.67,1,2025-Q1,2025-Q1,5,180
2W,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),2025-01-01 00:00:00,2025,1,9,17,47.06,1,2025-Q1,2025-Q1,32,40.62
2W,ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,5,40
2W,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),2025-01-01 00:00:00,2025,1,1,1,0,1,2025-Q1,2025-Q1,10,10
2W,ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),2025-01-01 00:00:00,2025,1,18,12,50,1,2025-Q1,2025-Q1,76,30.26
2W,ZHONGHUALONG (IMPORTER: POWORO PVT LTD),2025-01-01 00:00:00,2025,1,15,0,,1,2025-Q1,2025-Q1,43,11.63
2W,ZHONGXING (IMPORTER:GREENO AUTOMOBILE),2025-01-01 00:00:00,2025,1,1,1,0,1,2025-Q1,2025-Q1,1,0
3W,3EV INDUSTRIES PVT LTD,2025-01-01 00:00:00,2025,1,130,49,165.31,1,2025-Q1,2025-Q1,0,
3W,3S INDUSTRIES PRIVATE LIMITED,2025-01-01 00:00:00,2025,1,155,92,68.48,1,2025-Q1,2025-Q1,453,19.21
3W,A K AUTTO ELECTRICAL,2025-01-01 00:00:00,2025,1,2,,,1,2025-Q1,2025-Q1,,
3W,A K GUPTA & CO.,2025-01-01 00:00:00,2025,1,87,50,74,1,2025-Q1,2025-Q1,219,37.9
3W,A N ENTERPRISES,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
3W,A P I MOTORS PVT LTD,2025-01-01 00:00:00,2025,1,103,63,63.49,1,2025-Q1,2025-Q1,141,75.18
3W,A.J ENTERPRISES,2025-01-01 00:00:00,2025,1,16,9,77.78,1,2025-Q1,2025-Q1,58,13.79
3W,A.R. MOTOR,2025-01-01 00:00:00,2025,1,77,0,,1,2025-Q1,2025-Q1,173,4.62
3W,A.V.AUTOMOTIVES PVT LTD,2025-01-01 00:00:00,2025,1,37,121,69.42,1,2025-Q1,2025-Q1,649,69.18
3W,AADHYA ENTERPRISES,2025-01-01 00:00:00,2025,1,36,58,37.93,1,2025-Q1,2025-Q1,152,44.74
3W,AADITYA GARBAGE PRODUCTS PVT LTD,2025-01-01 00:00:00,2025,1,0,1,100,1,2025-Q1,2025-Q1,1,100
3W,AAHANA COMMERCE PVT LTD,2025-01-01 00:00:00,2025,1,391,118,231.36,1,2025-Q1,2025-Q1,1045,12.63
3W,AAKK AUTO PVT LTD,2025-01-01 00:00:00,2025,1,15,0,,1,2025-Q1,2025-Q1,29,24.14
3W,AARON INDUSTRIES,2025-01-01 00:00:00,2025,1,4,0,,1,2025-Q1,2025-Q1,27,81.48
3W,ACCRETION POWER AUTOS,2025-01-01 00:00:00,2025,1,38,52,26.92,1,2025-Q1,2025-Q1,113,1.77
3W,ADAPT MOTORS PVT LTD,2025-01-01 00:00:00,2025,1,0,1,100,1,2025-Q1,2025-Q1,0,
3W,ADIDEV TECHNOA PVT LTD,2025-01-01 00:00:00,2025,1,106,86,23.26,1,2025-Q1,2025-Q1,389,17.74
3W,ADITYA SAI INDUSTRIES,2025-01-01 00:00:00,2025,1,9,36,75,1,2025-Q1,2025-Q1,28,17.86
3W,ADM TECHNOLOGIES PVT. LTD.,2025-01-01 00:00:00,2025,1,39,16,143.75,1,2025-Q1,2025-Q1,87,20.69
3W,AERODRIVE PVT LTD,2025-01-01 00:00:00,2025,1,11,0,,1,2025-Q1,2025-Q1,12,641.67
3W,AFKON AUTOMOTIVES PVT LTD,2025-01-01 00:00:00,2025,1,44,0,,1,2025-Q1,2025-Q1,142,10.56
3W,AGI AUTO INDUSTRIES,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
3W,AJAY MOTORS PRIVATE LIMITED,2025-01-01 00:00:00,2025,1,25,15,66.67,1,2025-Q1,2025-Q1,57,35.09
3W,AKG INTERNATIONAL,2025-01-01 00:00:00,2025,1,169,113,49.56,1,2025-Q1,2025-Q1,461,1.74
3W,ALBEDO VISION PVT LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,0,
3W,ALIED E MOBILITY PVT LTD,2025-01-01 00:00:00,2025,1,15,0,,1,2025-Q1,2025-Q1,46,21.74
3W,ALLENTTI MOTORS PVT LTD,2025-01-01 00:00:00,2025,1,17,9,88.89,1,2025-Q1,2025-Q1,81,43.21
3W,ALLFINE INDUSTRIES PVT LTD,2025-01-01 00:00:00,2025,1,202,882,77.1,1,2025-Q1,2025-Q1,1219,56.69
3W,ALTIER ELECTRIC VEHICLES PVT LTD,2025-01-01 00:00:00,2025,1,218,239,8.79,1,2025-Q1,2025-Q1,674,17.21
3W,ALTIGREEN PROPULSION LABS PVT LTD,2025-01-01 00:00:00,2025,1,10,145,93.1,1,2025-Q1,2025-Q1,78,43.59
3W,ALTIUS TECHNOLOGIES,2025-01-01 00:00:00,2025,1,2,2,0,1,2025-Q1,2025-Q1,4,50
3W,ALVI AUTO,2025-01-01 00:00:00,2025,1,13,0,,1,2025-Q1,2025-Q1,14,242.86
3W,AMAN AUTOMOBILES,2025-01-01 00:00:00,2025,1,0,6,100,1,2025-Q1,2025-Q1,4,25
3W,AMAN ELECTRIC VEHICLES,2025-01-01 00:00:00,2025,1,53,68,22.06,1,2025-Q1,2025-Q1,95,20
3W,AMBIKA ENTERPRISES,2025-01-01 00:00:00,2025,1,16,6,166.67,1,2025-Q1,2025-Q1,30,53.33
3W,AMBIKA INDUSTRIES,2025-01-01 00:00:00,2025,1,119,191,37.7,1,2025-Q1,2025-Q1,519,30.44
3W,AMIR KHAN SAIFI STEEL WORKS,2025-01-01 00:00:00,2025,1,10,0,,1,2025-Q1,2025-Q1,13,146.15
3W,ANICK TRADERS,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
3W,ANJALI AUTO COMPONENTS,2025-01-01 00:00:00,2025,1,4,1,300,1,2025-Q1,2025-Q1,13,7.69
3W,ANJALI TRADERS,2025-01-01 00:00:00,2025,1,5,10,50,1,2025-Q1,2025-Q1,33,54.55
3W,ANOOP CYLINDERS PVT LTD,2025-01-01 00:00:00,2025,1,1,1,0,1,2025-Q1,2025-Q1,1,100
3W,APARNA INDUSTRIES,2025-01-01 00:00:00,2025,1,0,15,100,1,2025-Q1,2025-Q1,2,600
3W,APM AUTO SALES,2025-01-01 00:00:00,2025,1,58,56,3.57,1,2025-Q1,2025-Q1,154,27.92
3W,APSARA ENTERPRISE,2025-01-01 00:00:00,2025,1,176,67,162.69,1,2025-Q1,2025-Q1,493,14.81
3W,ARCHIT ENTERPRISES,2025-01-01 00:00:00,2025,1,141,130,8.46,1,2025-Q1,2025-Q1,305,7.54
3W,ARD EXIM,2025-01-01 00:00:00,2025,1,2,7,71.43,1,2025-Q1,2025-Q1,6,50
3W,ARIHANT ENTERPRISES,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,1,100
3W,ARROW AUTOMOTIVE,2025-01-01 00:00:00,2025,1,215,240,10.42,1,2025-Q1,2025-Q1,834,19.54
3W,ARYAN INDUSTRIES,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,3,233.33
3W,ASAV AUTOMOTIVE PVT LTD,2025-01-01 00:00:00,2025,1,2,0,,1,2025-Q1,2025-Q1,6,83.33
3W,ASHA IMPEX,2025-01-01 00:00:00,2025,1,25,17,47.06,1,2025-Q1,2025-Q1,70,2.86
3W,ASHLESHA POWER CONTROLS PVT LTD,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,1,0
3W,ASHMA-MOTORS PVT LTD,2025-01-01 00:00:00,2025,1,111,93,19.35,1,2025-Q1,2025-Q1,298,11.41
3W,ATTOLENT AUTO GROUP PVT LTD,2025-01-01 00:00:00,2025,1,41,53,22.64,1,2025-Q1,2025-Q1,109,6.42
3W,ATUL AUTO LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,0,
3W,ATUL GREENTECH PRIVATE LIMITED,2025-01-01 00:00:00,2025,1,152,24,533.33,1,2025-Q1,2025-Q1,330,57.27
3W,ATUT SANGAM,2025-01-01 00:00:00,2025,1,185,273,32.23,1,2025-Q1,2025-Q1,536,6.53
3W,AUTO SUPREME INDUSTRIES,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
3W,AUTOECO GREEN ENERGY PVT LTD,2025-01-01 00:00:00,2025,1,60,66,9.09,1,2025-Q1,2025-Q1,167,40.72
3W,AUTOHAUS PRIVATE LIMITED,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,0,
3W,AVL ELECTRIC VEHICLES PVT LTD,2025-01-01 00:00:00,2025,1,230,244,5.74,1,2025-Q1,2025-Q1,872,19.84
3W,AVON CYCLES LTD,2025-01-01 00:00:00,2025,1,32,51,37.25,1,2025-Q1,2025-Q1,135,22.96
3W,B24 ROKET EV,2025-01-01 00:00:00,2025,1,200,63,217.46,1,2025-Q1,2025-Q1,337,53.41
3W,BABA E-VEHICLES,2025-01-01 00:00:00,2025,1,29,79,63.29,1,2025-Q1,2025-Q1,158,35.44
3W,BADSHAH ENTERPRISES,2025-01-01 00:00:00,2025,1,12,0,,1,2025-Q1,2025-Q1,23,73.91
3W,BAGHWAN RIKSHAW UDYOG,2025-01-01 00:00:00,2025,1,6,6,0,1,2025-Q1,2025-Q1,14,42.86
3W,BAJAJ AUTO LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,0,
3W,BAJAJ IMPLEMENTS PVT. LTD,2025-01-01 00:00:00,2025,1,48,69,30.43,1,2025-Q1,2025-Q1,173,27.17
3W,BAL GOPAL WHEELS PVT LTD,2025-01-01 00:00:00,2025,1,4,37,89.19,1,2025-Q1,2025-Q1,19,15.79
3W,BALAJI TRADING COMPANY,2025-01-01 00:00:00,2025,1,7,6,16.67,1,2025-Q1,2025-Q1,75,64
3W,BALAN ENGINEERING PVT LTD,2025-01-01 00:00:00,2025,1,10,2,400,1,2025-Q1,2025-Q1,12,125
3W,BALI AUTO INDUSTRIES,2025-01-01 00:00:00,2025,1,22,40,45,1,2025-Q1,2025-Q1,62,16.13
3W,BAMUR INDUSTRIES & ENGINEERING PVT LTD,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
3W,BAXY LTD,2025-01-01 00:00:00,2025,1,521,324,60.8,1,2025-Q1,2025-Q1,1682,4.7
3W,BEENA DEVI & SONS INDUSTRIES PVT LTD,2025-01-01 00:00:00,2025,1,3,0,,1,2025-Q1,2025-Q1,0,
3W,BENTINCK INDUSTRIES PVT. LTD.,2025-01-01 00:00:00,2025,1,14,27,48.15,1,2025-Q1,2025-Q1,54,24.07
3W,BEST WAY AGENCIES PVT LTD,2025-01-01 00:00:00,2025,1,445,530,16.04,1,2025-Q1,2025-Q1,1522,14.45
3W,BHADAURIA ENTERPRISES,2025-01-01 00:00:00,2025,1,1,13,92.31,1,2025-Q1,2025-Q1,8,75
3W,BHARATH MOTOCORP,2025-01-01 00:00:00,2025,1,2,,,1,2025-Q1,2025-Q1,,
3W,BHAVE ELECTRIC VEHICLES PVT LTD,2025-01-01 00:00:00,2025,1,149,204,26.96,1,2025-Q1,2025-Q1,597,30.15
3W,BHM INDUSTRIES,2025-01-01 00:00:00,2025,1,269,211,27.49,1,2025-Q1,2025-Q1,753,10.62
3W,BHOLE SHANKAR MOTOR BODY,2025-01-01 00:00:00,2025,1,0,,,1,2025-Q1,2025-Q1,,
3W,BIG BULL TRADER PVT LTD,2025-01-01 00:00:00,2025,1,377,108,249.07,1,2025-Q1,2025-Q1,1227,19.97
3W,BIJNOR ENTERPRISES,2025-01-01 00:00:00,2025,1,2,4,50,1,2025-Q1,2025-Q1,3,33.33
3W,BOSS ENTERPRISES,2025-01-01 00:00:00,2025,1,14,0,,1,2025-Q1,2025-Q1,37,21.62
3W,BRIGHT AUTOZONE PVT LTD,2025-01-01 00:00:00,2025,1,251,338,25.74,1,2025-Q1,2025-Q1,667,11.69
3W,BRIGHT SAFAR,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,16,50
3W,BSERAIL ENGINEERING PVT LTD,2025-01-01 00:00:00,2025,1,10,0,,1,2025-Q1,2025-Q1,24,87.5
3W,C M OVERSEAS,2025-01-01 00:00:00,2025,1,2,0,,1,2025-Q1,2025-Q1,7,14.29
3W,CARREE YUNUS VEHICLE PVT LTD,2025-01-01 00:00:00,2025,1,8,7,14.29,1,2025-Q1,2025-Q1,23,30.43
3W,CART INDIA,2025-01-01 00:00:00,2025,1,14,116,87.93,1,2025-Q1,2025-Q1,43,93.02
3W,CEEON INDIA,2025-01-01 00:00:00,2025,1,40,80,50,1,2025-Q1,2025-Q1,119,31.09
3W,CELLETRON MOTOR WORKS,2025-01-01 00:00:00,2025,1,10,0,,1,2025-Q1,2025-Q1,54,44.44
3W,CG & BROTHER CO,2025-01-01 00:00:00,2025,1,3,0,,1,2025-Q1,2025-Q1,10,190
3W,CHAMPION POLY PLAST,2025-01-01 00:00:00,2025,1,796,993,19.84,1,2025-Q1,2025-Q1,1652,37.35
3W,CHANDAKE-AUTOMOBILES LLP,2025-01-01 00:00:00,2025,1,22,0,,1,2025-Q1,2025-Q1,65,7.69
3W,CHAUHAN AUTO INDUSTRIES,2025-01-01 00:00:00,2025,1,58,61,4.92,1,2025-Q1,2025-Q1,154,27.92
3W,CHEHAK BATTERIES,2025-01-01 00:00:00,2025,1,24,32,25,1,2025-Q1,2025-Q1,119,44.54
3W,CITADEL ENTERPRISES(OPC) PVT LTD,2025-01-01 00:00:00,2025,1,0,6,100,1,2025-Q1,2025-Q1,1,100
3W,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,2025-01-01 00:00:00,2025,1,22,57,61.4,1,2025-Q1,2025-Q1,58,22.41
3W,CLENERGY INNOVATIONS PVT LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,2,100
3W,CONTINENTAL ENGINES PVT LTD,2025-01-01 00:00:00,2025,1,10,189,94.71,1,2025-Q1,2025-Q1,81,66.67
3W,COVAI GREEN RIDE,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,3,66.67
3W,CYRUS AUTO INDUSTRIES PVT LTD,2025-01-01 00:00:00,2025,1,0,3,100,1,2025-Q1,2025-Q1,2,50
3W,D S INDUSTRIES,2025-01-01 00:00:00,2025,1,0,1,100,1,2025-Q1,2025-Q1,0,
3W,D.K. MOTORS,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,1,0
3W,DAKSH INDUSTRIES,2025-01-01 00:00:00,2025,1,565,593,4.72,1,2025-Q1,2025-Q1,1746,13.06
3W,DASHMESH TRADERS,2025-01-01 00:00:00,2025,1,16,17,5.88,1,2025-Q1,2025-Q1,45,4.44
3W,DAVE EXIM PVT LTD,2025-01-01 00:00:00,2025,1,29,12,141.67,1,2025-Q1,2025-Q1,65,9.23
3W,DE EUSI MOTORS PVT LTD.,2025-01-01 00:00:00,2025,1,282,112,151.79,1,2025-Q1,2025-Q1,602,3.16
3W,DEBU AUTOMOBILES,2025-01-01 00:00:00,2025,1,2,0,,1,2025-Q1,2025-Q1,4,25
3W,DEEP DRAWN TECHNOLOGIES,2025-01-01 00:00:00,2025,1,4,3,33.33,1,2025-Q1,2025-Q1,13,7.69
3W,DELTA AUTOCORP LTD,2025-01-01 00:00:00,2025,1,110,229,51.97,1,2025-Q1,2025-Q1,342,16.37
3W,DELTEK ENTERPRISES PVT LTD,2025-01-01 00:00:00,2025,1,2,1,100,1,2025-Q1,2025-Q1,4,0
3W,DEV MOTORS,2025-01-01 00:00:00,2025,1,184,0,,1,2025-Q1,2025-Q1,504,8.13
3W,DEVAM ELECTRIC VEHICLES PVT LTD,2025-01-01 00:00:00,2025,1,15,19,21.05,1,2025-Q1,2025-Q1,35,22.86
3W,DEVCHHAYA MOTORS,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,2,250
3W,DHAR IN PVT LTD,2025-01-01 00:00:00,2025,1,23,2,1050,1,2025-Q1,2025-Q1,47,31.91
3W,DHAR INTERNATIONAL,2025-01-01 00:00:00,2025,1,0,5,100,1,2025-Q1,2025-Q1,8,100
3W,DHARMPAL ENTERPRISES,2025-01-01 00:00:00,2025,1,1,0,,1,2025-Q1,2025-Q1,1,300
3W,DHRITI ENTERPRISES,2025-01-01 00:00:00,2025,1,8,0,,1,2025-Q1,2025-Q1,13,92.31
3W,DIAMOND E VEHICLES,2025-01-01 00:00:00,2025,1,36,26,38.46,1,2025-Q1,2025-Q1,117,5.13
3W,DILLI ELECTRIC AUTO PVT LTD,2025-01-01 00:00:00,2025,1,0,0,,1,2025-Q1,2025-Q1,0,
3W,DIVANSU AUTOMOBILES LTD,2025-01-01 00:00:00,2025,1,14,4,250,1,2025-Q1,2025-Q1,45,15.56
3W,DIVYA ENTERPRISES,2025-01-01 00:00:00,2025,1,67,64,4.69,1,2025-Q1,2025-Q1,213,26.29
3W,DSR EV MOBILITY PVT LTD,2025-01-01 00:00:00,2025,1,4,1,300,1,2025-Q1,2025-Q1,17,58.82
3W,DUKE AUTO INDIA,2025-01-01 00:00:00,2025,1,76,76,0,1,2025-Q1,2025-Q1,217,23.04
3W,DYS IMPEX PRIVATE LIMITED,2025-01-01 00:00:00,2025,1,77,51,50.98,1,2025-Q1,2025-Q1,239,11.72
3W,E ROYCE MOTORS INDIA PVT LTD,2025-01-01 00:00:00,2025,1,127,5,2440,1,2025-Q1,2025-Q1,449,42.54
